[26-Feb-2017 21:05:02 Asia/Tokyo] PHP Fatal error:  Cannot use App\Http\Controllers\Auth\user as user because the name is already in use in /home/ubuntu/workspace/findmc/app/Http/Controllers/Auth/AuthController.php on line 10
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  30. Illuminate\Routing\Router->runRouteWithinStack() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  31. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:710
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  32. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  33. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  34. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  35. Illuminate\Routing\Router->Illuminate\Routing\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  36. Illuminate\Routing\Route->run() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:708
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  37. Illuminate\Routing\Route->runWithCustomDispatcher() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:134
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  38. Illuminate\Routing\ControllerDispatcher->dispatch() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:203
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  39. Illuminate\Routing\ControllerDispatcher->makeController() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:57
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  40. Illuminate\Foundation\Application->make() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:85
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  41. Illuminate\Container\Container->make() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:674
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  42. Illuminate\Container\Container->build() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:631
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  43. ReflectionClass->__construct() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  44. spl_autoload_call() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  45. Composer\Autoload\ClassLoader->loadClass() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 17:33:59 Asia/Tokyo] PHP  46. Composer\Autoload\includeFile() /home/ubuntu/workspace/findmc/vendor/composer/ClassLoader.php:301
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP Parse error:  syntax error, unexpected ';' in /home/ubuntu/workspace/findmc/app/Http/Controllers/FavoritesController.php on line 43
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP Stack trace:
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   1. {main}() /home/ubuntu/workspace/findmc/server.php:0
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   2. require_once() /home/ubuntu/workspace/findmc/server.php:21
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   3. Illuminate\Foundation\Http\Kernel->handle() /home/ubuntu/workspace/findmc/public/index.php:54
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   4. Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:87
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   5. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:122
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   6. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   7. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   8. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP   9. Illuminate\Foundation\Http\Middleware\CheckForMaintenanceMode->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  10. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php:44
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  11. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  12. Illuminate\Cookie\Middleware\EncryptCookies->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  13. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  14. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  15. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  16. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  17. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  18. Illuminate\Session\Middleware\StartSession->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  19. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:62
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  20. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  21. Illuminate\View\Middleware\ShareErrorsFromSession->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  22. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  23. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  24. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  25. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:50
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  26. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  27. Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  28. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:236
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  29. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:635
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  30. Illuminate\Routing\Router->runRouteWithinStack() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  31. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:710
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  32. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  33. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  34. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  35. Illuminate\Routing\Router->Illuminate\Routing\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  36. Illuminate\Routing\Route->run() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:708
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  37. Illuminate\Routing\Route->runWithCustomDispatcher() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:134
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  38. Illuminate\Routing\ControllerDispatcher->dispatch() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Route.php:203
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  39. Illuminate\Routing\ControllerDispatcher->makeController() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:57
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  40. Illuminate\Foundation\Application->make() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/ControllerDispatcher.php:85
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  41. Illuminate\Container\Container->make() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:674
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  42. Illuminate\Container\Container->build() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:631
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  43. ReflectionClass->__construct() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  44. spl_autoload_call() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  45. Composer\Autoload\ClassLoader->loadClass() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Container/Container.php:741
[06-Mar-2017 21:01:19 Asia/Tokyo] PHP  46. Composer\Autoload\includeFile() /home/ubuntu/workspace/findmc/vendor/composer/ClassLoader.php:301
[06-Mar-2017 21:04:06 Asia/Tokyo] 
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP Fatal error:  Class 'App\Http\Controllers\User' not found in /home/ubuntu/workspace/findmc/app/Http/Controllers/UsersController.php on line 51
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP Stack trace:
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   1. {main}() /home/ubuntu/workspace/findmc/server.php:0
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   2. require_once() /home/ubuntu/workspace/findmc/server.php:21
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   3. Illuminate\Foundation\Http\Kernel->handle() /home/ubuntu/workspace/findmc/public/index.php:54
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   4. Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:87
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   5. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:122
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   6. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   7. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   8. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP   9. Illuminate\Foundation\Http\Middleware\CheckForMaintenanceMode->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  10. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/CheckForMaintenanceMode.php:44
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  11. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  12. Illuminate\Cookie\Middleware\EncryptCookies->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  13. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/EncryptCookies.php:59
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  14. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  15. Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  16. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Cookie/Middleware/AddQueuedCookiesToResponse.php:37
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  17. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  18. Illuminate\Session\Middleware\StartSession->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  19. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Session/Middleware/StartSession.php:62
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  20. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  21. Illuminate\View\Middleware\ShareErrorsFromSession->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  22. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/View/Middleware/ShareErrorsFromSession.php:49
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  23. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  24. Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  25. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Middleware/VerifyCsrfToken.php:50
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  26. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  27. Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:139
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  28. Illuminate\Routing\Router->dispatch() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:236
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  29. Illuminate\Routing\Router->dispatchToRoute() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:635
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  30. Illuminate\Routing\Router->runRouteWithinStack() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:675
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  31. Illuminate\Pipeline\Pipeline->then() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Routing/Router.php:710
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  32. call_user_func:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  33. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:103
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  34. call_user_func_array:{/home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124}() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  35. App\Http\Middleware\UserAuthenticate->handle() /home/ubuntu/workspace/findmc/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:124
[07-Mar-2017 10:58:51 Asia/Tokyo] PHP  36. Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}() /home/ubuntu/workspace/findmc/app/Http/Middleware/UserAuthenticate.php:27
